 -0.17347475999999307     225.73288083517991
 -0.17246029999999307     -323.31101745014229
 -0.17144583999999308     -888.02247115384341
 -0.17043137999999308     -1444.0387211537716
 -0.16941691999999309     -1991.3654711518304
 -0.16840245999999309     -2529.9977210994275
 -0.1673879999999931     -3059.9384696845368
 -0.1663735399999931     -3581.1886814824957
 -0.16535907999999311     -4093.7444000273949
 -0.16434461999999311     -4597.5788007396577
 -0.16333015999999312     -5092.0376199707507
 -0.16231569999999312     -5559.3057392102492
 -0.16130123999999313     -6030.2449586767398
 -0.16028677999999313     -6492.0638842719673
 -0.15927231999999314     -6931.9948753431136
 -0.15825785999999314     -7355.9816342640661
 -0.15724339999999315     -7764.0141251297946
 -0.15622893999999315     -8156.1013785044897
 -0.15521447999999316     -8532.2372196212436
 -0.15420001999999317     -8892.4249297735696
 -0.15318555999999317     -9236.6731038864
 -0.15217109999999318     -9565.0038049327904
 -0.15115663999999318     -9878.3827331852972
 -0.15014217999999319     -10192.763796003013
 -0.14912771999999319     -10505.922492081407
 -0.1481132599999932     -10787.187286197997
 -0.1470987999999932     -11050.056727345902
 -0.14608433999999321     -11301.631638339326
 -0.14506987999999321     -11541.954235161795
 -0.14405541999999322     -11770.964349368516
 -0.14304095999999322     -11988.737432949949
 -0.14202649999999323     -12195.210689648622
 -0.14101203999999323     -12390.388620512846
 -0.13999757999999324     -12574.392753846834
 -0.13898311999999324     -12748.00435386452
 -0.13796865999999325     -12924.917554342095
 -0.13695419999999325     -13094.973967236603
 -0.13593973999999326     -13238.497115388229
 -0.13492527999999326     -13374.622115482185
 -0.13391081999999327     -13503.397118019007
 -0.13289635999999327     -13624.822186513173
 -0.13188189999999328     -13738.89903585564
 -0.13086743999999328     -13845.673968102297
 -0.12985297999999329     -13945.097138762052
 -0.1288385199999933     -14037.122746575458
 -0.1278240599999933     -14121.814157537408
 -0.12680959999999331     -14199.582253509996
 -0.12579513999999331     -14272.92084476992
 -0.12478067999999332     -14340.762808787831
 -0.12376621999999332     -14393.79583727144
 -0.12275175999999333     -14441.087606328903
 -0.12173729999999333     -14482.565370880426
 -0.12072283999999334     -14518.265013771457
 -0.11970837999999334     -14548.255371829337
 -0.11869391999999335     -14572.395039392102
 -0.11767945999999335     -14590.866063586693
 -0.11666499999999336     -14603.483716840705
 -0.11565053999999336     -14610.360354699076
 -0.11463607999999337     -14610.529576875029
 -0.11362161999999337     -14600.89857562581
 -0.11260715999999338     -14586.461541896802
 -0.11159269999999338     -14564.161631213712
 -0.11057823999999339     -14535.864042770254
 -0.10956377999999339     -14501.629154796812
 -0.1085493199999934     -14461.387179513918
 -0.1075348599999934     -14415.253846875763
 -0.10652039999999341     -14363.15386564558
 -0.10550593999999341     -14305.054372430663
 -0.10449147999999342     -14240.968055627867
 -0.10347701999999342     -14170.737501952433
 -0.10246255999999343     -14088.512552715691
 -0.10144809999999344     -13995.038923323633
 -0.10043363999999344     -13898.050929738109
 -9.94191799999934456E-2     -13795.475102928927
 -9.84047199999934508E-2     -13684.927779081023
 -9.7390259999993456E-2     -13566.350035187614
 -9.63757999999934611E-2     -13439.750950065552
 -9.53613399999934663E-2     -13305.075651769939
 -9.43468799999934715E-2     -13162.442597788307
 -9.33324199999934767E-2     -13011.750140284343
 -9.23179599999934819E-2     -12853.053787677214
 -9.13034999999934871E-2     -12685.852267284774
 -9.02890399999934923E-2     -12497.511216688887
 -8.92745799999934975E-2     -12289.902850599901
 -8.82601199999935027E-2     -12089.676966197338
 -8.72456599999935078E-2     -11880.778087328132
 -8.6231199999993513E-2     -11659.308357859545
 -8.52167399999935182E-2     -11425.425662207628
 -8.42022799999935234E-2     -11178.992879605976
 -8.31878199999935286E-2     -10920.00774936135
 -8.21733599999935338E-2     -10648.609232756398
 -8.1158899999993539E-2     -10364.659284422762
 -8.01444399999935442E-2     -10068.140679414546
 -7.91299799999935494E-2     -9757.3183441927849
 -7.81155199999935546E-2     -9409.0952932051732
 -7.71010599999935597E-2     -9061.6729165396464
 -7.60865999999935649E-2     -8712.9487465704715
 -7.50721399999935701E-2     -8348.3061574027397
 -7.40576799999935753E-2     -7967.7762498739712
 -7.30432199999935805E-2     -7571.3487465972148
 -7.20287599999935857E-2     -7159.0361581248289
 -7.10142999999935909E-2     -6730.8362693703994
 -6.99998399999935961E-2     -6286.7392730007587
 -6.89853799999936013E-2     -5826.7603710204885
 -6.79709199999936065E-2     -5350.8700175532058
 -6.69564599999936116E-2     -4858.6304739365341
 -6.59419999999936168E-2     -4347.5427962864151
 -6.4927539999993622E-2     -3858.7354997332118
 -6.39130799999936272E-2     -3331.6484927967267
 -6.28986199999936324E-2     -2800.1993055116272
 -6.18841599999936307E-2     -2264.3812488139342
 -6.08696999999936289E-2     -1724.193717976236
 -5.98552399999936272E-2     -1179.6403853583734
 -5.88407799999936254E-2     -630.71940467608147
 -5.78263199999936237E-2     -77.43092625420006
 -5.68118599999936219E-2     480.21199113659844
 -5.57973999999936202E-2     1041.8577606881568
 -5.47829399999936184E-2     1598.0105385802342
 -5.37684799999936167E-2     2114.8745416663173
 -5.27540199999936149E-2     2656.2826249905565
 -5.17395599999936132E-2     3198.7008747450272
 -5.07250999999936114E-2     3727.0136181157309
 -4.97106399999936097E-2     4241.21768912473
 -4.86961799999936079E-2     4741.3076063677081
 -4.76817199999936062E-2     5227.2953719281222
 -4.66672599999936044E-2     5699.1750420593125
 -4.56527999999936027E-2     6156.9461356014472
 -4.46383399999936009E-2     6600.6056612390739
 -4.36238799999935992E-2     7030.1528534549989
